what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493822743041
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493822759174
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493822764404
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493822780544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493822846635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823313974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1493823316704
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1493823318169
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1493823322214
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493823326196
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493823328327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1493823329463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1493823330377
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493823332967
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493823338812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823359612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823397237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823853059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823919750
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493823924053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823927172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823942730
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493823942884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493823942954
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493823951383
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493823954420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823955763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823973023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823982163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493823983013
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493823986649
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493823989964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493823992540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493823995895
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493824004101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824023124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824024405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824027118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824034387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824036934
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493824045559
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493824048318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824061369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824062523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824064974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493824083319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493824089605
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824100617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824102567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824104147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824105580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1493824107584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493824108917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824116138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824117986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824120026
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493824122945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824124492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824130308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493824137004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824143756
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824148906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824148911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824261781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824269899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824442925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824445951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824447466
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493824451866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824460028
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824461365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824464355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824466014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824466504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824470871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824470877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824483630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824493180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824495334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824548556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824583270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824586226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824897737
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493824898680
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493824901572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824905540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824941798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824943731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824945086
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493824947674
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493824949501
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493824951863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824957328
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1493824961533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824986681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493824987983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825008886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825011943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825057325
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493825058757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825061107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825072097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825073033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825083513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825084505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825089716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1493825089747
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493825096888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825098214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825099418
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493825101948
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493825102187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825108783
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1493825130092
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1493825130102
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1493825130112
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1493825131045
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1493825131075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825164352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825165782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825239997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825429150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825432002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825464558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825547236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825669048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825721549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493825893355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826103677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826106829
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1493826366822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826373854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826376355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826386829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826389134
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826412229
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493826413150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826416376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826432197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826435724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826469078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826469967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826471034
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493826471224
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1493826471890
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1493826472161
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1493826472161
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1493826472161
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1493826472176
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1493826472176
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1493826472176
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1493826472176
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1493826472176
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1493826472195
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1493826472195
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1493826472205
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1493826472206
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1493826472234
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1493826472235
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1493826472253
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1493826472253
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1493826472255
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1493826472256
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1493826472264
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1493826472264
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1493826472264
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1493826472264
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1493826472283
