what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524112790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524126658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524131541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524265248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.customizePerspective",1493524265260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524273033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524300819
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524301597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524309955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524321632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524325137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524329714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524507785
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524514381
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524525760
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524527764
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524529771
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524537788
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1493524546422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493524552059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524552684
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524555502
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524559465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1493524560545
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493524565016
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524565797
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524568251
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524571017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524575175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524579326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524583196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524683329
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493524693736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493524700324
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493524707192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493524711061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1493524716986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493524720623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524722047
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524725992
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524731970
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493524744839
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524745974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524747145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524834578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493524843424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524844002
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493524846498
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493524855189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493524859023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493524860334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525034682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525040194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525043278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525045882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525049974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525100538
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1493525109915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493525111752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525113403
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525116020
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525119580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525124283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525124998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525225166
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1493525232427
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1493525232833
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493525238735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493525240858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493525243045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525244304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525248562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493525249659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525257068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525257186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525262236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525262313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525287790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525287957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493525292012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525295509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525298358
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525298542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525309915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525310070
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525316338
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525320575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493525321725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493525322235
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493525331463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525332075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525340941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525342246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525363073
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525364219
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525364851
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525367813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525370892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525377294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525377311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525379098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525379454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525380610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525380629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525442626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525447331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525465210
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525468378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525483816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525485822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525494644
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525496754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525501688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525558531
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525560105
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525570272
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525572448
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525575438
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525578018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525579199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525585937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525589352
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525592222
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525596270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525598732
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525605070
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525607736
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525611079
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525616502
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493525619245
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493525622178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493525623794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525624396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525896081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525909112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525927359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493525928565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526018233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526022939
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493526076897
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493526225928
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493526299331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526384935
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1493526384948
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1493526385322
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493526387360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526408970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526421689
failed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1493526421707
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493526422533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526427586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493526451346
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493526459145
