what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817110357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817121135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817297548
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493817302561
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493817304524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817309126
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1493817333851
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1493817333853
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1493817333899
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1493817333928
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1493817335290
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1493817335362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817387415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817389111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817540608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817564465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817579840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817581054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817584267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817595805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493817604444
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493817610198
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493817610275
